,Unnamed: 0,account_key,subscription_start,total_study_hrs,lessons_completed,projects_completed,Intro to Data Science_hrs,Intro to HTML and CSS_hrs,Data Analyst Nanodegree_hrs,Data Visualization and D3.js_hrs,Data Analysis with R_hrs,JavaScript Basics_hrs,Intro to Machine Learning_hrs,A/B Testing_hrs,Data Wrangling with MongoDB_hrs,Intro to Data Science_lesson,Intro to HTML and CSS_lesson,Data Analyst Nanodegree_lesson,Data Visualization and D3.js_lesson,Data Analysis with R_lesson,JavaScript Basics_lesson,Intro to Machine Learning_lesson,A/B Testing_lesson,Data Wrangling with MongoDB_lesson,Intro to Data Science_proj,Intro to HTML and CSS_proj,Data Analyst Nanodegree_proj,Data Visualization and D3.js_proj,Data Analysis with R_proj,JavaScript Basics_proj,Intro to Machine Learning_proj,A/B Testing_proj,Data Wrangling with MongoDB_proj
117,117,620,2014,82.8025837860941,5.0,0.0,34.1305881916666,1.600893608333333,1.610778127776666,5.520486505562333,12.400371219437831,1.393662219445,12.765483297205169,0.0,13.380320616667166,9.0,3.0,0.0,4.0,7.0,2.0,12.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,118,760,2014,0.850000263888333,0.0,0.0,0.0,0.0,0.850000263888333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,119,612,2014,57.122121944436174,11.0,0.0,31.386078558326663,0.0,2.680734652778333,0.0,0.0,0.0,0.1390448694445,0.0,22.916263863886677,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,120,892,2014,1.017670547221666,0.0,0.0,0.496428747221666,0.0,0.5212418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,121,394,2014,234.7084594333138,10.0,1.0,51.3634571389011,8.349261605545001,4.262677611110001,28.997682180568336,28.35753981943333,8.310206227777167,57.9057415888738,0.0,47.1618932611,9.0,3.0,1.0,8.0,9.0,6.0,13.0,0.0,10.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
122,122,165,2014,74.2735757722266,0.0,0.0,72.9391925555611,0.0,1.277653252776666,0.0,0.0,0.0,0.0,0.0,0.0567299638888333,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,123,102,2014,123.1951932777968,11.0,0.0,37.53424831668,0.95122604444,3.414003697222333,11.119662472227336,14.936593269444334,0.303699608333333,24.570231877765664,0.0,30.3655279916788,9.0,0.0,0.0,4.0,9.0,0.0,14.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,124,1244,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,125,443,2014,105.2194636277861,8.0,1.0,29.79630300834,0.1217887027778333,3.721311502777833,5.161974141661166,22.9492203833381,0.0,26.79801095277,0.0,16.670854936112168,8.0,0.0,0.0,2.0,9.0,0.0,13.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
126,126,1121,2014,34.450867011103334,0.0,0.0,32.5162780888816,0.0,1.934588922221666,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,127,740,2014,0.1298598277778333,0.0,0.0,0.0,0.0,0.1298598277778333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,128,106,2014,38.3307621139038,11.0,0.0,20.2360985611155,0.0,1.387755786111,0.0,0.0,0.0,0.0,0.0,16.706907766677332,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,129,1107,2014,1.227149430556666,0.0,0.0,0.617372113889999,0.0,0.609777316666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,130,234,2014,178.8877555639279,10.0,1.0,39.41463396944384,0.0,5.0563165944455,23.270412386104333,23.06399556388884,3.39839501945,51.758114294466665,0.631235833333333,32.2946519027955,9.0,0.0,1.0,6.0,9.0,4.0,14.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
131,131,630,2014,58.87317382222668,6.0,1.0,17.12648028056,0.0,2.650926477776666,0.0,9.513185275001169,0.0,4.746341213887167,0.0,24.836240575001664,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
132,132,1090,2014,0.430496033333333,0.0,0.0,0.0,0.0,0.430496033333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,133,148,2014,48.61583668056016,8.0,0.0,22.4341335861,0.0,1.139474124998833,0.1300380694445,0.1900993277783333,0.0,0.0814895166666666,0.0,24.6406020555678,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,134,57,2014,79.18244812779,0.0,0.0,40.6008999166616,0.0,3.774589024999833,0.0473943111111666,34.2864881583526,0.0,0.473076716666666,0.0,0.0,7.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,135,1040,2014,1.236386677776666,0.0,0.0,0.0,0.0,1.236386677776666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,136,1019,2014,32.8493473444331,0.0,0.0,31.4175382361,0.0,1.156994813888833,0.1126045472221666,0.0,0.0,0.0,0.0,0.1622097472221666,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,137,675,2014,0.502743616666666,0.0,0.0,0.0,0.0,0.502743616666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,138,85,2014,142.0760848333291,11.0,1.0,36.270269497224994,0.0,4.500603252779999,14.11877154168,23.423518669427832,0.0,30.510910822210665,0.0,33.2520110500016,9.0,0.0,1.0,6.0,9.0,0.0,14.0,0.0,11.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
139,139,1083,2014,0.3919974277778333,0.0,0.0,0.0,0.0,0.1375182611111666,0.0,0.0,0.0,0.254479166666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,140,1011,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,141,1139,2014,43.21812450556333,2.0,0.0,27.683642008346663,0.0,3.165086552771666,0.0,0.0,0.0,0.0,0.0,12.36939594444,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,142,440,2014,69.9689878111304,8.0,0.0,38.75566956667,0.0,1.360672280556666,0.0,0.0,0.0,0.0,0.0,29.852645963903832,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,143,1111,2014,25.398992099996665,2.0,0.0,15.1801503888855,0.0,1.788480930556166,0.0,0.0,0.0,0.0,0.0,8.430360780554999,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,144,25,2014,49.96180211386066,4.0,0.0,33.12419424164,0.0,1.286955227777166,0.0,0.0,0.0,0.0,0.0,15.5506526444395,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,145,367,2014,57.5033357611171,11.0,0.0,22.882373502780503,0.0,1.118833219445,0.0,1.27666365555,0.0,0.0,0.0,32.2254653833366,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,146,160,2014,53.99199323889784,9.0,0.0,21.790133697220003,0.0,2.024134536112333,5.210807888888334,3.341868355556166,0.0,0.0,0.0,21.625048761121,9.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,147,1118,2014,3.181170733334499,0.0,0.0,0.0,0.0,1.528758211111666,0.0,1.652412522222833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,148,1108,2014,0.749479588888333,0.0,0.0,0.0,0.0,0.749479588888333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,149,92,2014,117.0668359555543,11.0,1.0,27.734835849993328,0.0,5.387889899998835,17.9685675444555,16.718333338883333,0.0,19.855685013888333,0.0,29.401524308335,9.0,0.0,0.0,8.0,9.0,0.0,14.0,0.0,11.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
150,150,335,2014,87.55450418055,11.0,1.0,34.770162255561175,0.0,1.202681311111833,0.0,24.29748970555,0.0,0.0,0.0,27.284170908329,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
151,151,275,2014,122.0247465833263,11.0,1.0,30.31616146945,0.0,2.9967188138885,15.428436683329334,13.11737204444,0.0,22.05453214167,0.0,38.1115254305384,9.0,0.0,0.0,8.0,9.0,0.0,14.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
152,152,800,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,153,617,2014,219.4298927638658,8.0,1.0,71.0294395138828,0.0,4.569288086111167,0.30791820555,40.6928509138645,0.0,48.578878669449495,0.0,54.2515173750028,9.0,0.0,0.0,0.0,5.0,0.0,13.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
154,154,161,2014,82.00832177777,10.0,1.0,13.359137686113334,3.930359302783333,5.613038961110001,12.459943699988331,12.035571169453332,3.636655122221666,15.270741794451164,0.0,15.702874041653834,5.0,3.0,1.0,8.0,8.0,7.0,12.0,0.0,10.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
155,155,101,2014,111.5478047944265,11.0,0.0,34.2546858499888,0.0,2.838400572222666,0.0,14.519013069451669,0.0,0.0,0.0,59.9357053027633,6.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,156,187,2014,111.4558233861408,9.0,1.0,23.935135033332337,5.8059274194445,1.762211644445666,3.721979527783333,22.020508947240504,0.0,36.8146417499945,0.0,17.395419063,6.0,1.0,0.0,1.0,7.0,0.0,13.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
157,157,1021,2014,0.05096405,0.0,0.0,0.0,0.0,0.05096405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,158,541,2014,108.5318540277346,4.0,1.0,20.05197824445,5.808719550000001,3.404765647221166,20.101910755532334,12.087791513883332,7.172720602771666,25.137404499986665,0.402571913888333,14.363991300001167,4.0,3.0,1.0,7.0,1.0,5.0,13.0,0.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
159,159,495,2014,73.3471765888676,11.0,1.0,27.526078874977664,0.0,1.976511347221666,0.0,17.323436386113332,0.0,0.0940176333333333,0.0,26.427132347221672,9.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
160,160,500,2014,12.63634601112,0.0,0.0,10.970471180567332,0.456338472221666,1.20953635833,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,161,577,2014,68.3378249999956,10.0,0.0,31.7147802583323,0.0,1.183884780556666,0.0,0.0,0.0,0.0,0.0,35.4391599611066,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,162,591,2014,39.423077333314666,10.0,0.0,18.780132880538837,0.0,3.727515674998666,0.0,0.245900475,0.0,0.0,0.0,16.669528302777167,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,163,185,2014,70.4062899221978,10.0,0.0,31.731858086094995,0.0,0.285741958333333,0.0,1.336128752776666,0.0,0.0,0.0,37.0525611249928,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,164,599,2014,15.437106438888334,0.0,0.0,10.9575653388895,2.685700513888333,1.793840586110499,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,165,227,2014,10.171534830554998,0.0,0.0,0.0,0.0,0.894880783332166,0.0,9.276654047222832,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
166,166,441,2014,104.6867132694621,11.0,1.0,23.3374786166683,5.485286450000001,1.890263888887666,2.591838344444499,19.540025550011663,0.0,21.48822950555,0.0,30.353590913900003,9.0,3.0,1.0,2.0,9.0,0.0,14.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
167,167,640,2014,36.622412880529495,0.0,0.0,35.17194404164,0.0,1.4504688388895,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,168,181,2014,53.5158120055439,2.0,0.0,40.487400399982825,0.0,2.4216472638895,0.0,0.0,0.0,0.0,0.0,10.606764341671669,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,169,283,2014,126.2989542639143,9.0,1.0,26.0749135999943,0.504733858333333,3.340878994444333,5.680650077778334,29.426375402791667,0.29704185555,37.483698700019495,0.0,23.490661774997832,9.0,0.0,0.0,2.0,9.0,0.0,14.0,0.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
170,170,702,2014,1.941443547223333,0.0,0.0,1.113683255556666,0.0,0.1524321,0.0,0.675328191666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,171,712,2014,46.3204099944606,0.0,0.0,38.16977384446,0.0874110083333333,1.928102797221833,0.0,0.64766830555,0.0,5.431294580557166,0.0,0.0561594583333333,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,172,639,2014,51.381457075012335,11.0,1.0,18.705965649996664,0.0,1.358763325001166,0.0,13.67125317778,0.0,0.0,0.0,17.6454749222295,5.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
173,173,839,2014,0.2264509166666666,0.0,0.0,0.0,0.0,0.2264509166666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,174,1161,2014,1.463539286111666,0.0,0.0,1.291336661111666,0.0,0.172202625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,175,969,2014,0.416115038888333,0.0,0.0,0.0,0.0,0.416115038888333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,176,231,2014,52.386865063890994,6.0,1.0,30.5027448833428,0.0,1.077198666666166,0.0,2.520531830556666,0.0,0.0,0.0,18.286389683325336,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
177,177,672,2014,11.572675244456663,0.0,0.0,11.025727061123332,0.0,0.546948183333333,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,178,273,2014,145.7031029999698,9.0,1.0,34.9732742360954,0.384991183333333,6.449144238887167,0.890862844443333,40.4956971972276,0.0,40.7016439138745,0.0966343,21.71085508610833,10.0,0.0,0.0,0.0,8.0,0.0,14.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
179,179,327,2014,35.709039722206164,0.0,0.0,31.78239605276,0.0,2.174622444446166,0.0,0.0,0.0,0.0,0.0,1.752021225,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,180,131,2014,78.9658892472483,4.0,1.0,44.52690727224,0.0,2.459575469443833,0.0,4.120024958333333,0.0,0.0,0.0,27.85938154723117,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
181,181,186,2014,162.6511095944419,12.0,1.0,46.713360630534495,0.0,2.950751580553666,13.410743944437664,23.5386128416705,0.0,34.616594283316665,0.0,41.42104631392,10.0,0.0,0.0,6.0,9.0,0.0,14.0,0.0,12.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
182,182,855,2014,4.050035127777167,0.0,0.0,3.080282697222166,0.0,0.969752430554999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,183,254,2014,167.2457446305734,10.0,1.0,38.34224798055,0.0,3.141505527776834,0.552366158333333,28.5661743722333,0.0,37.6793165416793,0.0,58.964134049996666,0.0,0.0,0.0,0.0,9.0,0.0,14.0,0.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
184,184,895,2014,8.256003188893333,1.0,0.0,5.22332566945,0.0,1.68071000555,0.0,0.0645252527778333,0.0,0.0,0.0,1.287442261110499,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,185,245,2014,124.19838446389,11.0,1.0,30.82982055834,0.0,7.098241038887666,7.239568533327832,16.276815344449503,0.0,25.48875182221333,0.0,37.26518716667167,9.0,0.0,0.0,4.0,9.0,0.0,14.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
186,186,1085,2014,0.3602243222228333,0.0,0.0,0.0,0.0,0.1354405444445,0.0,0.0,0.0,0.2247837777783333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,187,126,2014,76.9598632167008,11.0,1.0,43.4946270028,0.0,3.8795631833335,0.0,3.535344194444,0.0,0.0,0.0,26.05032883611833,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
188,188,1277,2014,3.0105498249995,0.0,0.0,2.110413752777333,0.0,0.900136072222166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,189,53,2014,5.821613536116668,0.0,0.0,5.288624002783334,0.0,0.532989533333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,190,215,2014,37.1820423194564,0.0,0.0,31.35530428890049,0.0,2.4933161305505,0.0,0.0,0.0,0.0383916388888333,0.0,3.295030261116666,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,191,135,2014,98.6914091527771,9.0,1.0,30.308816011116164,0.0,3.31148110833,0.0,14.983077513878166,0.0,16.272800494434332,0.0,33.815234025014504,8.0,0.0,0.0,0.0,9.0,0.0,5.0,0.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
192,192,744,2014,15.485209041662666,0.0,0.0,14.789257516662666,0.0,0.695951525,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,193,1286,2014,0.0349851916666666,0.0,0.0,0.0,0.0,0.0349851916666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,194,217,2014,35.19592856667,3.0,0.0,28.208793172231832,0.0,1.603221444446166,0.0,0.0,0.0,0.0,0.0,5.383913949999999,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,195,76,2014,1.6664257999995,0.0,0.0,0.0,0.0,1.6664257999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,196,281,2014,110.4815229527793,11.0,1.0,38.5335949694449,0.0,5.534620861110334,0.335548677778333,25.1407965861171,0.0,13.133882055549002,0.0,27.803079802779504,9.0,0.0,1.0,0.0,9.0,0.0,12.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
197,197,1051,2014,0.2587532138883333,0.0,0.0,0.0,0.0,0.2587532138883333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,198,282,2014,134.2486401277823,8.0,1.0,37.7153375749938,0.0,5.939123538892334,3.123963683332833,27.098223583351665,0.0,31.09724422499,0.0,29.2747475222166,9.0,0.0,0.0,0.0,8.0,0.0,13.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
199,199,1303,2014,13.6679505416645,0.0,0.0,13.459211619442836,0.0,0.2087389222216666,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,200,1211,2014,0.0594069305555,0.0,0.0,0.0,0.0,0.0594069305555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,201,38,2014,223.68126901665,11.0,1.0,62.345895847228334,0.71635084444,5.690578438889999,1.723457955554999,37.2868187222095,0.0,51.1118964110978,0.0,64.8062707972333,10.0,0.0,1.0,1.0,9.0,0.0,14.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
202,202,389,2014,119.9517234861146,11.0,1.0,32.205030874995664,3.502963486111833,1.695014538889999,2.0003676250005,17.0669822666716,0.0491601055555,24.727441430561665,0.0,38.70476315832784,9.0,1.0,0.0,1.0,9.0,0.0,14.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
203,203,938,2014,27.624960544459498,0.0,0.0,26.624990238904,0.0,0.999970305555499,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,204,949,2014,3.8675235749995,0.0,0.0,3.305179044443333,0.0,0.562344530556166,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,205,1221,2014,6.616159774993335,0.0,0.0,0.679307572221666,0.0,0.635957341666666,0.0,5.300894861105001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,206,869,2014,0.321584325,0.0,0.0,0.0,0.0,0.321584325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,207,37,2014,218.5676473333235,7.0,1.0,71.2636890277971,4.194819355561666,9.08033841389,17.100916647225503,27.58374401665,2.871025141671667,41.5433532833206,3.229707202772166,41.7000542444286,9.0,3.0,1.0,5.0,9.0,2.0,14.0,5.0,7.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
